tweet_id,createdAt,topics,tweet_text_anger,tweet_text_fear,tweet_text_joy,tweet_text_sadness,tweet_text_disgust,tweet_text_surprise,tweet_text_dominant_emotion,total_engagement
1905013971800994268,Wed Mar 26 21:48:18 +0000 2025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,31119529
1905013740988489871,Wed Mar 26 21:47:23 +0000 2025,5.0,0.0356067232787609,0.0224741380661726,0.9172419905662536,0.0144965453073382,0.0,0.0060179126448929,joy,31631611
1904627067750408468,Tue Mar 25 20:10:53 +0000 2025,30.0,0.1027912944555282,0.4322802722454071,0.3623525202274322,0.0148289138451218,0.0,0.0762161239981651,fear,66605163
1904610022249914546,Tue Mar 25 19:03:09 +0000 2025,5.0,0.2718786597251892,0.0180852357298135,0.5872033834457397,0.017132930457592,0.0,0.0623029582202434,joy,25898840
1904589539890651201,Tue Mar 25 17:41:46 +0000 2025,5.0,0.0015656447503715,0.0003671898448374,0.994425892829895,0.0005282234633341,0.0,0.0003431880031712,joy,1468995
1904494878144524288,Tue Mar 25 11:25:37 +0000 2025,30.0,0.994858980178833,0.0018328295554965,0.0003344048163853,0.0020155329257249,0.0,0.0005738261388614,anger,43240473
1904373056984031305,Tue Mar 25 03:21:32 +0000 2025,5.0,0.0003429060161579,0.0003389908815734,0.9973854422569276,0.0010686453897505,0.0,0.0003468441427685,joy,32705880
1904360856533471344,Tue Mar 25 02:33:04 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,47473157
1904274990150603135,Mon Mar 24 20:51:52 +0000 2025,5.0,0.3290107846260071,0.0122010093182325,0.0644799023866653,0.5891187191009521,0.0,0.0013573849573731,sadness,42379992
1904272968328347712,Mon Mar 24 20:43:49 +0000 2025,5.0,0.9816150069236756,0.0052098287269473,0.0047523416578769,0.0062742731533944,0.0,0.0007659171242266,anger,29620426
1904242079875948586,Mon Mar 24 18:41:05 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,53333117
1904054531417108889,Mon Mar 24 06:15:50 +0000 2025,5.0,0.0031438060104846,0.0011286663357168,0.9884343147277832,0.0034954000730067,0.0,0.0018246535910293,joy,62105154
1903937937722478761,Sun Mar 23 22:32:32 +0000 2025,30.0,0.0051481579430401,0.0037699621170759,0.0021615021396428,0.9880924224853516,0.0,0.0006028318894095,sadness,18149382
1903846521927282782,Sun Mar 23 16:29:17 +0000 2025,30.0,0.0392426997423172,0.0024140472523868,0.9250891804695128,0.0133975995704531,0.0,0.0071611171588301,joy,26041374
1903821255150534915,Sun Mar 23 14:48:53 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,17004844
1903818863990505692,Sun Mar 23 14:39:23 +0000 2025,24.0,0.0049002012237906,0.009357625618577,0.7898954749107361,0.0018462580628693,0.0,0.1907116472721099,joy,68329608
1903444410450256161,Sat Mar 22 13:51:26 +0000 2025,30.0,0.0003551208646968,0.0001576824579387,0.9982786178588868,0.0002841881359927,0.0,0.0004539546789601,joy,9130756
1903436914843070934,Sat Mar 22 13:21:39 +0000 2025,30.0,0.0305596143007278,0.0020378155168145,0.9550572633743286,0.007444308605045,0.0,0.0015250144060701,joy,18015300
1903308572378685667,Sat Mar 22 04:51:40 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,51493375
1903297744472621171,Sat Mar 22 04:08:38 +0000 2025,30.0,0.026512449607253,0.0176662448793649,0.880212664604187,0.0645547658205032,0.0,0.0025752042420208,joy,44757977
1903292788105478253,Sat Mar 22 03:48:56 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,12298127
1902825417527984570,Thu Mar 20 20:51:46 +0000 2025,5.0,7.584447303088382e-05,0.0001328004145761,0.9987659454345704,0.0003014898393303,0.0,0.0003118151798844,joy,5185421
1902808744209330352,Thu Mar 20 19:45:31 +0000 2025,5.0,0.0218074098229408,0.0067022936418652,0.9535201787948608,0.0022523268125951,0.0,0.0146454041823744,joy,12898804
1902776622949756937,Thu Mar 20 17:37:53 +0000 2025,5.0,0.2289640754461288,0.0329618975520134,0.6923387050628662,0.027589438483119,0.0,0.0057125901803374,joy,31266705
1902741281702346924,Thu Mar 20 15:17:27 +0000 2025,5.0,0.4543155133724212,0.0783297047019004,0.2013201564550399,0.2361481934785843,0.0,0.0070615769363939,anger,43733029
1902585538365796687,Thu Mar 20 04:58:35 +0000 2025,5.0,0.0155191924422979,0.0019631038885563,0.9721059203147888,0.0019005673239007,0.0,0.0016210140893235,joy,26911899
1902583871406817350,Thu Mar 20 04:51:57 +0000 2025,5.0,0.000900886952877,0.0004909322597086,0.9960320591926576,0.0012015481479465,0.0,0.0004934532917104,joy,38000127
1902581000590209181,Thu Mar 20 04:40:33 +0000 2025,24.0,0.938856840133667,0.0523446537554264,0.0023739545140415,0.0035901116207242,0.0,0.0015018957201391,anger,11832443
1902383622172156042,Wed Mar 19 15:36:14 +0000 2025,5.0,0.927383840084076,0.0188318844884634,0.030854819342494,0.017070684581995,0.0,0.0029861878138035,anger,25229371
1902176860479320408,Wed Mar 19 01:54:38 +0000 2025,30.0,0.8843970894813538,0.0379952602088451,0.0062637198716402,0.0691464096307754,0.0,0.0009843267034739,anger,56596279
1902059398878421007,Tue Mar 18 18:07:53 +0000 2025,24.0,0.9923737645149232,0.0010184108978137,0.0006050889496691,0.0052152900025248,0.0,0.0002524557639844,anger,52749121
1902038907392262633,Tue Mar 18 16:46:28 +0000 2025,5.0,0.0198572855442762,0.9752071499824524,0.0005758423358201,0.0023284615017473,0.0,0.0013522878289222,fear,55544750
1902025957646508355,Tue Mar 18 15:55:00 +0000 2025,5.0,0.9921735525131226,0.0022425132337957,0.000875853409525,0.0035001512151211,0.0,0.0004062806838192,anger,78641981
1902004341755568284,Tue Mar 18 14:29:07 +0000 2025,30.0,0.7748709321022034,0.0040609040297567,0.1378272026777267,0.0602771937847137,0.0,0.0014503378188237,anger,42807061
1901297461093642262,Sun Mar 16 15:40:13 +0000 2025,30.0,0.000986059079878,0.0002877519291359,0.9957642555236816,0.0018041571602225,0.0,0.0002888079616241,joy,48718454
1901209991253541221,Sun Mar 16 09:52:39 +0000 2025,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,208154436
1901201693162779099,Sun Mar 16 09:19:40 +0000 2025,30.0,0.8581811189651489,0.0131287239491939,0.0825884565711021,0.0362878739833831,0.0,0.0016815906856209,anger,44952020
