,datetime,open,high,low,close,volume
6340,2023-08-15 08:17:00,218.89999,218.89999,218.89999,218.89999,20
6341,2023-08-15 08:00:00,219.0,219.0,219.0,219.0,0
6342,2023-08-16 21:58:00,207.8,207.8,207.8,207.8,50
6343,2023-08-16 21:52:00,207.85001,207.85001,207.85001,207.85001,44
6344,2023-08-16 21:44:00,208.0,208.0,208.0,208.0,85
6345,2023-08-16 21:40:00,208.8,208.8,208.8,208.8,10
6346,2023-08-16 21:02:00,209.10001,209.10001,209.10001,209.10001,40
6347,2023-08-16 20:01:00,210.0,210.0,210.0,210.0,54
6348,2023-08-16 19:44:00,210.64999,210.64999,210.64999,210.64999,150
6349,2023-08-16 19:38:00,209.60001,209.60001,209.60001,209.60001,39
6350,2023-08-16 19:31:00,209.60001,209.60001,209.60001,209.60001,50
6351,2023-08-16 19:17:00,209.10001,209.10001,209.10001,209.10001,50
6352,2023-08-16 18:41:00,209.89999,209.89999,209.89999,209.89999,130
6353,2023-08-16 18:27:00,208.2,208.2,208.2,208.2,100
6354,2023-08-16 18:22:00,208.0,208.0,208.0,208.0,10
6355,2023-08-16 18:14:00,209.35001,209.35001,209.35001,209.35001,15
6356,2023-08-16 18:12:00,209.25,209.25,209.25,209.25,50
6357,2023-08-16 18:05:00,209.75,209.75,209.75,209.75,31
6358,2023-08-16 18:03:00,209.85001,209.85001,209.85001,209.85001,5
6359,2023-08-16 17:36:00,209.95,209.95,209.95,209.95,3730
6360,2023-08-16 17:28:00,209.60001,209.60001,209.60001,209.60001,0
6361,2023-08-16 17:01:00,211.2,211.2,211.2,211.2,4
6362,2023-08-16 17:00:00,211.3,211.3,211.3,211.3,5
6363,2023-08-16 16:51:00,212.2,212.2,212.2,212.2,455
6364,2023-08-16 16:43:00,212.75,213.2,212.75,213.2,66
6365,2023-08-16 16:21:00,213.64999,213.64999,213.64999,213.64999,4
6366,2023-08-16 16:19:00,213.35001,213.35001,213.35001,213.35001,5
6367,2023-08-16 16:13:00,213.55,213.55,213.55,213.55,5
6368,2023-08-16 16:12:00,213.55,213.55,213.55,213.55,20
6369,2023-08-16 16:07:00,213.14999,213.14999,213.14999,213.14999,25
6370,2023-08-16 15:56:00,212.95,212.95,212.95,212.95,4
6371,2023-08-16 15:54:00,212.64999,212.64999,212.64999,212.64999,42
6372,2023-08-16 15:39:00,212.0,212.0,212.0,212.0,200
6373,2023-08-16 15:34:00,210.64999,210.64999,210.64999,210.64999,19
6374,2023-08-16 15:21:00,209.55,209.55,209.55,209.55,25
6375,2023-08-16 15:16:00,209.39999,209.39999,209.39999,209.39999,5
6376,2023-08-16 15:07:00,209.55,209.55,209.55,209.55,4
6377,2023-08-16 14:57:00,209.14999,209.14999,209.14999,209.14999,10
6378,2023-08-16 14:39:00,209.45,209.45,209.45,209.45,1
6379,2023-08-16 13:56:00,208.45,208.45,208.45,208.45,50
6380,2023-08-16 13:50:00,208.60001,208.60001,208.60001,208.60001,10
6381,2023-08-16 13:44:00,208.7,208.7,208.7,208.7,46
6382,2023-08-16 13:29:00,208.3,208.3,208.3,208.3,100
6383,2023-08-16 13:18:00,208.55,208.55,208.55,208.55,25
6384,2023-08-16 13:11:00,208.64999,208.64999,208.64999,208.64999,3
6385,2023-08-16 13:09:00,209.0,209.0,209.0,209.0,11
6386,2023-08-16 13:08:00,209.10001,209.10001,209.10001,209.10001,1
6387,2023-08-16 13:06:00,209.2,209.2,209.2,209.2,26
6388,2023-08-16 13:01:00,209.89999,209.89999,209.89999,209.89999,30
6389,2023-08-16 12:53:00,210.0,210.0,210.0,210.0,150
6390,2023-08-16 12:45:00,209.75,209.75,209.75,209.75,40
6391,2023-08-16 12:42:00,210.0,210.0,210.0,210.0,25
6392,2023-08-16 12:36:00,210.10001,210.10001,210.10001,210.10001,5
6393,2023-08-16 12:31:00,210.05,210.05,210.05,210.05,50
6394,2023-08-16 12:14:00,209.85001,209.85001,209.85001,209.85001,134
6395,2023-08-16 12:12:00,210.10001,210.10001,210.10001,210.10001,10
6396,2023-08-16 12:06:00,210.0,210.0,210.0,210.0,13
6397,2023-08-16 12:03:00,209.75,209.75,209.75,209.75,5
6398,2023-08-16 11:54:00,209.8,209.8,209.8,209.8,20
6399,2023-08-16 11:53:00,209.7,209.7,209.7,209.7,70
6400,2023-08-16 11:49:00,209.75,209.75,209.75,209.75,100
6401,2023-08-16 11:47:00,209.7,209.7,209.7,209.7,50
6402,2023-08-16 11:46:00,209.85001,209.85001,209.85001,209.85001,10
6403,2023-08-16 11:21:00,210.0,210.0,210.0,210.0,150
6404,2023-08-16 11:20:00,210.2,210.2,210.2,210.2,50
6405,2023-08-16 11:04:00,210.7,210.7,210.7,210.7,50
6406,2023-08-16 10:58:00,210.75,210.75,210.75,210.75,10
6407,2023-08-16 10:51:00,210.7,210.7,210.7,210.7,15
6408,2023-08-16 10:50:00,210.8,210.8,210.8,210.8,10
6409,2023-08-16 10:39:00,210.7,210.7,210.7,210.7,45
6410,2023-08-16 10:29:00,210.89999,210.89999,210.89999,210.89999,20
6411,2023-08-16 10:17:00,211.35001,211.35001,211.35001,211.35001,5
6412,2023-08-16 10:06:00,211.5,211.5,211.5,211.5,70
6413,2023-08-16 10:02:00,211.8,211.8,211.8,211.8,20
6414,2023-08-16 09:54:00,211.45,211.45,211.45,211.45,8
6415,2023-08-16 09:42:00,211.35001,211.35001,211.35001,211.35001,15
6416,2023-08-16 09:41:00,211.60001,211.60001,211.60001,211.60001,11
6417,2023-08-16 09:40:00,211.8,211.8,211.8,211.8,10
6418,2023-08-16 09:31:00,211.14999,211.14999,211.14999,211.14999,139
6419,2023-08-16 09:22:00,211.05,211.05,211.05,211.05,6
6420,2023-08-16 09:14:00,210.89999,210.89999,210.89999,210.89999,45
6421,2023-08-16 09:12:00,211.3,211.3,211.3,211.3,28
6422,2023-08-16 08:56:00,209.60001,209.60001,209.60001,209.60001,80
6423,2023-08-16 08:55:00,209.3,209.45,209.3,209.45,37
6424,2023-08-16 08:45:00,209.2,209.2,209.2,209.2,59
6425,2023-08-16 08:37:00,209.05,209.05,209.05,209.05,50
6426,2023-08-16 08:14:00,209.95,209.95,209.95,209.95,1
6427,2023-08-16 08:07:00,209.95,209.95,209.95,209.95,73
6428,2023-08-16 08:06:00,210.0,210.0,210.0,210.0,685
6429,2023-08-17 21:55:00,201.75,201.75,201.75,201.75,30
6430,2023-08-17 21:49:00,201.60001,201.60001,201.60001,201.60001,30
6431,2023-08-17 21:42:00,202.0,202.0,202.0,202.0,25
6432,2023-08-17 21:31:00,202.64999,202.64999,202.64999,202.64999,10
6433,2023-08-17 21:28:00,202.64999,202.64999,202.64999,202.64999,5
6434,2023-08-17 21:12:00,202.89999,202.89999,202.89999,202.89999,100
6435,2023-08-17 21:09:00,203.0,203.0,203.0,203.0,50
6436,2023-08-17 21:08:00,203.0,203.0,203.0,203.0,83
6437,2023-08-17 20:46:00,203.25,203.25,203.25,203.25,3
6438,2023-08-17 20:23:00,204.5,204.5,204.5,204.5,4
6439,2023-08-17 20:17:00,204.85001,204.85001,204.85001,204.85001,50
6440,2023-08-17 20:04:00,205.64999,205.64999,205.64999,205.64999,20
6441,2023-08-17 19:56:00,204.85001,204.85001,204.85001,204.85001,25
6442,2023-08-17 19:51:00,205.8,205.8,205.8,205.8,7
6443,2023-08-17 19:13:00,206.05,206.05,206.05,206.05,5
6444,2023-08-17 18:55:00,207.05,207.05,207.05,207.05,50
6445,2023-08-17 18:10:00,206.45,206.45,206.45,206.45,70
6446,2023-08-17 18:06:00,205.89999,205.89999,205.89999,205.89999,19
6447,2023-08-17 17:53:00,205.8,205.8,205.8,205.8,100
6448,2023-08-17 17:29:00,205.5,205.5,205.5,205.5,4844
6449,2023-08-17 17:23:00,205.89999,205.89999,205.89999,205.89999,4
6450,2023-08-17 17:03:00,205.7,205.7,205.7,205.7,30
6451,2023-08-17 16:37:00,206.0,206.0,206.0,206.0,10
6452,2023-08-17 16:32:00,206.5,206.5,206.5,206.5,7
6453,2023-08-17 16:18:00,204.8,204.8,204.8,204.8,5
6454,2023-08-17 16:11:00,204.25,204.25,204.25,204.25,150
6455,2023-08-17 16:04:00,204.55,204.55,204.55,204.55,70
6456,2023-08-17 15:58:00,204.55,204.55,204.55,204.55,50
6457,2023-08-17 15:48:00,204.39999,204.39999,204.39999,204.39999,5
6458,2023-08-17 15:47:00,203.39999,203.39999,203.39999,203.39999,50
6459,2023-08-17 15:46:00,203.45,203.45,203.45,203.45,49
6460,2023-08-17 15:45:00,203.60001,203.60001,203.55,203.55,243
6461,2023-08-17 15:43:00,204.45,204.45,204.45,204.45,10
6462,2023-08-17 15:41:00,204.10001,204.10001,204.10001,204.10001,5
6463,2023-08-17 15:40:00,203.8,203.8,203.8,203.8,35
6464,2023-08-17 15:37:00,204.5,204.5,204.5,204.5,28
6465,2023-08-17 15:36:00,205.0,205.0,205.0,205.0,200
6466,2023-08-17 15:33:00,205.7,205.7,205.7,205.7,110
6467,2023-08-17 15:31:00,206.95,206.95,206.5,206.5,105
6468,2023-08-17 15:19:00,207.7,207.7,207.7,207.7,2
6469,2023-08-17 15:18:00,207.89999,207.89999,207.89999,207.89999,6
6470,2023-08-17 15:00:00,208.45,208.45,208.45,208.45,10
6471,2023-08-17 14:50:00,208.45,208.45,208.45,208.45,50
6472,2023-08-17 14:46:00,208.7,208.7,208.7,208.7,50
6473,2023-08-17 14:42:00,208.10001,208.10001,208.10001,208.10001,1
6474,2023-08-17 14:38:00,208.3,208.3,208.3,208.3,15
6475,2023-08-17 14:27:00,207.95,207.95,207.95,207.95,6
6476,2023-08-17 14:20:00,207.89999,207.89999,207.89999,207.89999,24
6477,2023-08-17 13:33:00,207.75,207.75,207.75,207.75,10
6478,2023-08-17 13:18:00,207.85001,207.85001,207.85001,207.85001,15
6479,2023-08-17 12:57:00,209.0,209.0,209.0,209.0,8
6480,2023-08-17 12:54:00,209.10001,209.10001,209.10001,209.10001,180
6481,2023-08-17 12:36:00,209.3,209.3,209.3,209.3,50
6482,2023-08-17 12:28:00,209.25,209.25,209.25,209.25,9
6483,2023-08-17 12:20:00,209.35001,209.45,209.35001,209.45,13
6484,2023-08-17 12:08:00,209.85001,209.85001,209.85001,209.85001,3
6485,2023-08-17 12:05:00,210.0,210.0,210.0,210.0,200
6486,2023-08-17 12:01:00,210.10001,210.10001,210.10001,210.10001,25
6487,2023-08-17 11:58:00,210.60001,210.60001,210.60001,210.60001,75
6488,2023-08-17 11:53:00,209.0,209.0,209.0,209.0,100
6489,2023-08-17 11:36:00,208.35001,208.35001,208.35001,208.35001,6
6490,2023-08-17 11:32:00,208.5,208.5,208.5,208.5,2
6491,2023-08-17 11:29:00,208.5,208.5,208.5,208.5,20
6492,2023-08-17 11:23:00,208.60001,208.60001,208.60001,208.60001,4
6493,2023-08-17 11:13:00,208.5,208.5,208.5,208.5,14
6494,2023-08-17 11:07:00,208.5,208.5,208.5,208.5,1
6495,2023-08-17 11:00:00,208.55,208.55,208.55,208.55,50
6496,2023-08-17 10:56:00,208.10001,208.10001,208.10001,208.10001,100
6497,2023-08-17 10:50:00,208.3,208.3,208.3,208.3,200
6498,2023-08-17 10:47:00,208.64999,208.64999,208.64999,208.64999,50
6499,2023-08-17 10:44:00,208.8,208.8,208.8,208.8,40
6500,2023-08-17 10:40:00,208.85001,208.85001,208.7,208.7,500
6501,2023-08-17 10:38:00,209.10001,209.10001,209.10001,209.10001,15
6502,2023-08-17 10:30:00,209.35001,209.35001,209.35001,209.35001,5
6503,2023-08-17 10:20:00,209.60001,209.60001,209.60001,209.60001,5
6504,2023-08-17 10:16:00,209.75,209.75,209.75,209.75,30
6505,2023-08-17 10:14:00,208.89999,208.89999,208.89999,208.89999,41
6506,2023-08-17 10:11:00,208.95,208.95,208.95,208.95,37
6507,2023-08-17 10:08:00,208.5,208.5,208.5,208.5,100
6508,2023-08-17 10:02:00,206.89999,206.89999,206.89999,206.89999,8
6509,2023-08-17 09:54:00,206.64999,206.64999,206.64999,206.64999,84
6510,2023-08-17 09:34:00,206.89999,206.89999,206.89999,206.89999,200
6511,2023-08-17 09:22:00,206.64999,206.64999,206.64999,206.64999,1
6512,2023-08-17 09:19:00,206.7,206.7,206.7,206.7,6
6513,2023-08-17 09:14:00,206.8,206.8,206.8,206.8,80
6514,2023-08-17 09:07:00,206.7,206.7,206.7,206.7,25
6515,2023-08-17 09:01:00,205.45,205.45,205.45,205.45,18
6516,2023-08-17 08:50:00,205.89999,205.89999,205.89999,205.89999,2
6517,2023-08-17 08:39:00,204.5,204.5,204.5,204.5,1164
6518,2023-08-17 08:28:00,205.5,205.5,205.5,205.5,0
6519,2023-08-17 08:25:00,205.0,205.0,205.0,205.0,10
6520,2023-08-17 08:24:00,205.05,205.05,205.05,205.05,1000
6521,2023-08-17 08:15:00,206.14999,206.14999,206.14999,206.14999,129
6522,2023-08-17 08:01:00,205.05,205.05,205.05,205.05,0
6523,2023-08-18 21:44:00,197.75999,197.75999,197.75999,197.75999,1100
6524,2023-08-18 21:37:00,197.89999,197.89999,197.89999,197.89999,3
6525,2023-08-18 20:58:00,198.0,198.0,198.0,198.0,50
6526,2023-08-18 20:22:00,197.72,197.72,197.72,197.72,27
6527,2023-08-18 19:34:00,197.78,197.78,197.78,197.78,21
6528,2023-08-18 19:14:00,198.2,198.2,198.2,198.2,25
6529,2023-08-18 19:12:00,198.06,198.06,198.06,198.06,50
6530,2023-08-18 18:26:00,197.53999,197.53999,197.53999,197.53999,19
6531,2023-08-18 18:15:00,198.74001,198.74001,198.74001,198.74001,90
6532,2023-08-18 18:01:00,197.66,197.66,197.66,197.66,5
6533,2023-08-18 17:54:00,196.78,196.78,196.78,196.78,8582
6534,2023-08-18 17:44:00,195.5,195.5,195.5,195.5,0
6535,2023-08-18 17:39:00,196.14,196.14,196.14,196.14,17
6536,2023-08-18 17:27:00,196.17999,196.17999,196.17999,196.17999,15
6537,2023-08-18 17:04:00,197.78,197.78,197.78,197.78,20
6538,2023-08-18 16:56:00,197.0,197.0,197.0,197.0,250
6539,2023-08-18 16:53:00,197.16,197.16,197.16,197.16,4
6540,2023-08-18 16:37:00,198.3,198.3,198.3,198.3,72
6541,2023-08-18 16:27:00,198.7,198.7,198.7,198.7,1
6542,2023-08-18 16:25:00,199.39999,199.39999,199.39999,199.39999,30
6543,2023-08-18 16:05:00,199.2,199.2,199.2,199.2,8023
6544,2023-08-18 16:03:00,198.36,198.36,198.36,198.36,0
6545,2023-08-18 16:02:00,198.53999,198.53999,198.53999,198.53999,100
6546,2023-08-18 15:56:00,198.0,198.0,198.0,198.0,10
6547,2023-08-18 15:55:00,198.44,198.44,198.44,198.44,20
6548,2023-08-18 15:43:00,198.89999,198.89999,198.89999,198.89999,14
6549,2023-08-18 15:34:00,199.5,199.5,199.5,199.5,100
6550,2023-08-18 15:32:00,199.14,199.14,199.14,199.14,100
6551,2023-08-18 15:31:00,198.60001,198.60001,198.60001,198.60001,50
6552,2023-08-18 15:28:00,196.7,196.7,196.7,196.7,50
6553,2023-08-18 15:26:00,197.56,197.56,197.46001,197.46001,450
6554,2023-08-18 15:20:00,197.67999,197.67999,197.67999,197.67999,20
6555,2023-08-18 15:14:00,197.58,197.58,197.58,197.58,50
6556,2023-08-18 15:03:00,197.5,197.5,197.5,197.5,24
6557,2023-08-18 14:53:00,197.44,197.44,197.44,197.44,10
6558,2023-08-18 14:51:00,197.3,197.3,197.3,197.3,150
6559,2023-08-18 14:46:00,197.22,197.22,197.22,197.22,200
6560,2023-08-18 14:41:00,197.62,197.62,197.62,197.62,30
6561,2023-08-18 14:29:00,197.10001,197.10001,197.10001,197.10001,5
6562,2023-08-18 14:11:00,196.89999,196.89999,196.89999,196.89999,50
6563,2023-08-18 14:10:00,196.94,196.94,196.94,196.94,200
6564,2023-08-18 14:02:00,196.66,196.66,196.66,196.66,700
6565,2023-08-18 13:53:00,196.62,196.62,196.62,196.62,222
6566,2023-08-18 13:50:00,196.75999,196.75999,196.75999,196.75999,10
6567,2023-08-18 13:39:00,196.60001,196.60001,196.60001,196.60001,10
6568,2023-08-18 13:28:00,197.17999,197.17999,197.17999,197.17999,30
6569,2023-08-18 13:25:00,197.2,197.2,197.2,197.2,40
6570,2023-08-18 13:13:00,197.0,197.12,197.0,197.12,103
6571,2023-08-18 13:10:00,197.0,197.0,197.0,197.0,65
6572,2023-08-18 13:09:00,197.0,197.0,197.0,197.0,7
6573,2023-08-18 12:45:00,197.89999,197.89999,197.89999,197.89999,30
6574,2023-08-18 12:43:00,197.88,197.88,197.88,197.88,15
6575,2023-08-18 12:37:00,197.67999,197.67999,197.67999,197.67999,60
6576,2023-08-18 12:31:00,197.82001,197.82001,197.82001,197.82001,13
6577,2023-08-18 12:23:00,198.10001,198.10001,198.10001,198.10001,1
6578,2023-08-18 12:20:00,198.10001,198.10001,198.10001,198.10001,10
6579,2023-08-18 12:05:00,197.52,197.52,197.52,197.52,235
6580,2023-08-18 12:01:00,197.52,197.52,197.52,197.52,5
6581,2023-08-18 11:58:00,197.74001,197.74001,197.74001,197.74001,10
6582,2023-08-18 11:56:00,197.89999,197.89999,197.84,197.84,17
6583,2023-08-18 11:54:00,197.7,197.7,197.7,197.7,30
6584,2023-08-18 11:51:00,197.62,197.62,197.62,197.62,10
6585,2023-08-18 11:50:00,197.52,197.52,197.52,197.52,2
6586,2023-08-18 11:48:00,197.5,197.5,197.5,197.5,200
6587,2023-08-18 11:47:00,197.62,197.62,197.62,197.62,40
6588,2023-08-18 11:46:00,197.62,197.62,197.62,197.62,42
6589,2023-08-18 11:36:00,197.67999,197.67999,197.67999,197.67999,25
6590,2023-08-18 11:33:00,197.82001,197.82001,197.82001,197.82001,5
6591,2023-08-18 11:31:00,197.98,197.98,197.98,197.98,2
6592,2023-08-18 11:25:00,198.58,198.58,198.58,198.58,30
6593,2023-08-18 11:13:00,199.02,199.02,199.02,199.02,5
6594,2023-08-18 11:10:00,199.12,199.12,199.12,199.12,100
6595,2023-08-18 11:02:00,199.28,199.28,199.28,199.28,10
6596,2023-08-18 10:43:00,198.94,198.94,198.94,198.94,12
6597,2023-08-18 10:37:00,198.89999,198.89999,198.7,198.7,75
6598,2023-08-18 10:32:00,198.60001,198.67999,198.60001,198.67999,110
6599,2023-08-18 10:29:00,198.5,198.5,198.5,198.5,890
6600,2023-08-18 10:28:00,198.67999,198.67999,198.67999,198.67999,100
6601,2023-08-18 10:27:00,198.8,198.8,198.8,198.8,40
6602,2023-08-18 10:26:00,198.89999,198.89999,198.89999,198.89999,19
6603,2023-08-18 10:22:00,198.7,198.7,198.7,198.7,53
6604,2023-08-18 10:19:00,198.82001,198.82001,198.82001,198.82001,50
6605,2023-08-18 10:17:00,199.0,199.0,199.0,199.0,40
6606,2023-08-18 10:15:00,199.44,199.44,199.44,199.44,26
6607,2023-08-18 10:06:00,199.84,199.84,199.84,199.84,2
6608,2023-08-18 10:02:00,199.3,199.3,199.02,199.02,600
6609,2023-08-18 10:01:00,199.36,199.36,199.36,199.36,20
6610,2023-08-18 10:00:00,199.86,199.86,199.86,199.86,25
6611,2023-08-18 09:57:00,200.0,200.0,200.0,200.0,40
6612,2023-08-18 09:56:00,200.0,200.0,200.0,200.0,45
6613,2023-08-18 09:42:00,200.0,200.0,200.0,200.0,100
6614,2023-08-18 09:33:00,200.85001,200.85001,200.85001,200.85001,10
6615,2023-08-18 09:24:00,200.75,200.75,200.75,200.75,25
6616,2023-08-18 09:23:00,200.8,200.8,200.8,200.8,100
6617,2023-08-18 08:47:00,199.67999,199.67999,199.67999,199.67999,100
6618,2023-08-18 08:46:00,199.89999,199.89999,199.89999,199.89999,50
6619,2023-08-18 08:44:00,199.8,199.8,199.8,199.8,100
6620,2023-08-18 08:33:00,199.89999,199.89999,199.89999,199.89999,16
6621,2023-08-18 08:29:00,199.66,199.66,199.66,199.66,25
6622,2023-08-18 08:21:00,199.66,199.66,199.66,199.66,386
6623,2023-08-18 08:20:00,199.8,199.8,199.8,199.8,26
6624,2023-08-18 08:14:00,199.74001,199.74001,199.74001,199.74001,8
6625,2023-08-18 08:04:00,200.0,200.0,199.74001,199.74001,776
6626,2023-08-18 08:03:00,200.10001,200.10001,200.10001,200.10001,3
6627,2023-08-18 08:02:00,200.05,200.05,200.05,200.05,0
6628,2023-08-21 21:55:00,212.60001,212.60001,212.60001,212.60001,100
6629,2023-08-21 21:53:00,211.8,211.8,211.8,211.8,199
6630,2023-08-21 21:32:00,211.39999,211.39999,211.39999,211.39999,4509
6631,2023-08-21 21:10:00,211.5,211.5,211.5,211.5,0
6632,2023-08-21 21:04:00,211.5,211.5,211.5,211.5,10
6633,2023-08-21 20:55:00,211.39999,211.39999,211.39999,211.39999,14
6634,2023-08-21 20:52:00,211.85001,211.85001,211.85001,211.85001,3
6635,2023-08-21 20:46:00,212.05,212.05,212.05,212.05,20
6636,2023-08-21 20:39:00,211.10001,211.10001,211.10001,211.10001,20
6637,2023-08-21 20:20:00,210.7,210.7,210.7,210.7,7
6638,2023-08-21 19:46:00,210.64999,210.64999,210.64999,210.64999,40
6639,2023-08-21 19:44:00,210.5,210.5,210.5,210.5,85
6640,2023-08-21 19:37:00,210.0,210.0,210.0,210.0,20
6641,2023-08-21 18:52:00,209.39999,209.39999,209.39999,209.39999,75
6642,2023-08-21 18:29:00,208.85001,208.85001,208.85001,208.85001,8
6643,2023-08-21 18:26:00,208.45,208.45,208.45,208.45,30
6644,2023-08-21 17:56:00,207.2,207.2,207.2,207.2,5
6645,2023-08-21 17:30:00,206.89999,206.89999,206.89999,206.89999,20
6646,2023-08-21 17:29:00,207.0,207.0,207.0,207.0,37
6647,2023-08-21 17:26:00,207.2,207.2,207.2,207.2,5
6648,2023-08-21 17:22:00,206.95,206.95,206.95,206.95,10
6649,2023-08-21 17:11:00,207.35001,207.35001,207.35001,207.35001,4053
6650,2023-08-21 17:00:00,206.95,206.95,206.95,206.95,0
6651,2023-08-21 16:56:00,208.10001,208.10001,208.10001,208.10001,40
6652,2023-08-21 16:35:00,208.35001,208.35001,208.35001,208.35001,23
6653,2023-08-21 16:31:00,208.60001,208.60001,208.39999,208.39999,54
6654,2023-08-21 16:24:00,209.45,209.45,209.45,209.45,50
6655,2023-08-21 16:21:00,210.10001,210.10001,210.10001,210.10001,40
6656,2023-08-21 16:15:00,211.35001,211.35001,210.60001,210.60001,249
6657,2023-08-21 16:14:00,211.2,211.2,211.2,211.2,25
6658,2023-08-21 16:11:00,210.2,210.3,210.2,210.3,9
6659,2023-08-21 16:07:00,209.7,209.7,209.7,209.7,50
6660,2023-08-21 16:02:00,209.45,209.45,209.45,209.45,10
6661,2023-08-21 15:57:00,209.95,209.95,209.95,209.95,90
6662,2023-08-21 15:54:00,208.8,208.8,208.8,208.8,25
6663,2023-08-21 15:47:00,207.05,207.05,207.05,207.05,3105
6664,2023-08-21 15:46:00,206.8,206.8,206.8,206.8,0
6665,2023-08-21 15:44:00,206.85001,206.85001,206.85001,206.85001,90
6666,2023-08-21 15:40:00,206.0,206.0,206.0,206.0,10
6667,2023-08-21 15:21:00,203.14999,203.14999,203.14999,203.14999,20
6668,2023-08-21 15:09:00,203.05,203.05,203.05,203.05,100
6669,2023-08-21 15:03:00,203.05,203.05,203.05,203.05,100
6670,2023-08-21 15:00:00,203.0,203.0,203.0,203.0,35
6671,2023-08-21 14:49:00,203.3,203.3,203.3,203.3,15
6672,2023-08-21 14:45:00,203.60001,203.60001,203.60001,203.60001,15
6673,2023-08-21 14:09:00,203.5,203.5,203.5,203.5,60
6674,2023-08-21 14:05:00,203.60001,203.60001,203.60001,203.60001,10
6675,2023-08-21 14:01:00,204.10001,204.10001,204.10001,204.10001,5
6676,2023-08-21 13:52:00,203.89999,203.89999,203.89999,203.89999,6
6677,2023-08-21 13:41:00,203.75,203.75,203.75,203.75,1
6678,2023-08-21 12:40:00,204.25,204.25,204.25,204.25,2
6679,2023-08-21 12:33:00,204.5,204.5,204.5,204.5,75
6680,2023-08-21 12:28:00,204.64999,204.64999,204.64999,204.64999,5
6681,2023-08-21 12:27:00,204.7,204.7,204.7,204.7,150
6682,2023-08-21 12:25:00,204.55,204.55,204.55,204.55,85
6683,2023-08-21 12:20:00,204.60001,204.60001,204.60001,204.60001,10
6684,2023-08-21 11:57:00,204.3,204.3,204.3,204.3,30
6685,2023-08-21 11:45:00,203.60001,203.60001,203.60001,203.60001,50
6686,2023-08-21 11:38:00,203.2,203.2,203.2,203.2,50
6687,2023-08-21 11:34:00,203.10001,203.10001,203.10001,203.10001,100
6688,2023-08-21 11:28:00,203.25,203.25,203.25,203.25,4
6689,2023-08-21 11:20:00,203.3,203.3,203.3,203.3,14
6690,2023-08-21 11:01:00,203.3,203.3,203.3,203.3,100
6691,2023-08-21 10:54:00,203.25,203.25,203.25,203.25,5
6692,2023-08-21 10:49:00,203.5,203.5,203.5,203.5,20
6693,2023-08-21 10:42:00,203.5,203.5,203.5,203.5,100
6694,2023-08-21 10:39:00,203.45,203.45,203.45,203.45,5
6695,2023-08-21 10:34:00,203.3,203.3,203.3,203.3,15
6696,2023-08-21 10:27:00,203.3,203.39999,203.3,203.39999,78
6697,2023-08-21 10:23:00,203.2,203.2,203.2,203.2,7
6698,2023-08-21 10:20:00,203.2,203.2,203.2,203.2,7
6699,2023-08-21 10:18:00,203.2,203.2,203.2,203.2,25
6700,2023-08-21 10:07:00,202.85001,202.85001,202.85001,202.85001,100
6701,2023-08-21 10:02:00,202.64999,202.64999,202.64999,202.64999,50
6702,2023-08-21 10:00:00,202.7,202.7,202.7,202.7,17
6703,2023-08-21 09:58:00,202.95,202.95,202.95,202.95,11
6704,2023-08-21 09:55:00,202.89999,202.89999,202.89999,202.89999,190
6705,2023-08-21 09:51:00,202.89999,202.89999,202.89999,202.89999,30
6706,2023-08-21 09:50:00,203.0,203.0,203.0,203.0,10
6707,2023-08-21 09:44:00,203.3,203.3,203.3,203.3,3
6708,2023-08-21 09:41:00,203.39999,203.39999,203.39999,203.39999,100
6709,2023-08-21 09:40:00,203.35001,203.35001,203.3,203.3,1165
6710,2023-08-21 09:26:00,203.0,203.0,203.0,203.0,0
6711,2023-08-21 09:25:00,202.60001,202.60001,202.60001,202.60001,0
6712,2023-08-21 09:23:00,202.5,202.5,202.5,202.5,10
6713,2023-08-21 09:18:00,202.39999,202.39999,202.39999,202.39999,60
6714,2023-08-21 09:16:00,202.3,202.3,202.3,202.3,40
6715,2023-08-21 09:15:00,202.25,202.25,202.25,202.25,60
6716,2023-08-21 09:12:00,201.75,201.75,201.75,201.75,5
6717,2023-08-21 09:11:00,201.95,201.95,201.95,201.95,5
6718,2023-08-21 09:05:00,201.45,201.45,201.45,201.45,3
6719,2023-08-21 08:57:00,200.85001,200.85001,200.85001,200.85001,70
6720,2023-08-21 08:43:00,200.7,200.7,200.7,200.7,100
6721,2023-08-21 08:32:00,200.7,200.7,200.7,200.7,70
6722,2023-08-21 08:29:00,200.55,200.55,200.55,200.55,10
6723,2023-08-21 08:11:00,199.86,199.86,199.86,199.86,120
6724,2023-08-21 08:01:00,198.74001,198.74001,198.74001,198.74001,0
6725,2023-08-22 21:31:00,214.60001,214.60001,214.60001,214.60001,10
6726,2023-08-22 21:18:00,215.35001,215.35001,215.35001,215.35001,2
6727,2023-08-22 20:34:00,215.0,215.0,215.0,215.0,1
6728,2023-08-22 20:19:00,214.7,214.7,214.7,214.7,40
6729,2023-08-22 20:12:00,213.89999,213.89999,213.89999,213.89999,30
6730,2023-08-22 20:02:00,214.39999,214.39999,214.39999,214.39999,90
6731,2023-08-22 19:54:00,213.0,213.0,213.0,213.0,20
6732,2023-08-22 19:33:00,213.8,213.8,213.8,213.8,30
6733,2023-08-22 19:18:00,214.05,214.05,214.05,214.05,20
