,event_id,event_fin_offset,event_time,fin_time,event_emo,actual_return,expected_return,abnormal_return,actual_volume,expected_volume,abnormal_volume,actual_volume_z_intraday,expected_volume_z_intraday,abnormal_volume_z_intraday
4672,52,172,2024-10-10 19:22:00+00:00,2024-10-10 22:14:00+00:00,joy,3.1322596645897554e-05,5.6463168771586046e-05,-2.5140572125688493e-05,6.736966958001855,11.704153004426942,-4.967186046425087,-0.1751543522418155,0.0728668447291877,-0.2480211969710032
4673,52,173,2024-10-10 19:22:00+00:00,2024-10-10 22:15:00+00:00,joy,-3.132259664576118e-05,5.6463168771586046e-05,-8.778576541734723e-05,6.352629396319567,11.704153004426942,-5.351523608107375,-0.3603432113746186,0.0728668447291877,-0.4332100561038063
4674,52,174,2024-10-10 19:22:00+00:00,2024-10-10 22:16:00+00:00,joy,4.17632441749031e-05,5.6463168771586046e-05,-1.4699924596682944e-05,7.236339342754344,11.704153004426942,-4.467813661672598,0.0566501659307765,0.0728668447291877,-0.016216678798411197
4675,52,175,2024-10-10 19:22:00+00:00,2024-10-10 22:17:00+00:00,joy,0.0,5.6463168771586046e-05,-5.6463168771586046e-05,7.238496840894365,11.704153004426942,-4.465656163532577,0.0587223685657221,0.0728668447291877,-0.014144476163465598
4676,52,176,2024-10-10 19:22:00+00:00,2024-10-10 22:18:00+00:00,joy,-6.264552034363158e-05,5.6463168771586046e-05,-0.00011910868911521762,6.967909201801884,11.704153004426942,-4.736243802625058,-0.0562556704111519,0.0728668447291877,-0.1291225151403396
4677,52,177,2024-10-10 19:22:00+00:00,2024-10-10 22:19:00+00:00,joy,-6.26494450509194e-05,5.6463168771586046e-05,-0.00011911261382250546,8.632305998516742,11.704153004426942,-3.0718470059102003,0.7142762527867506,0.0728668447291877,0.6414094080575629
4678,52,178,2024-10-10 19:22:00+00:00,2024-10-10 22:20:00+00:00,joy,-8.18678569707597e-05,5.6463168771586046e-05,-0.00013833102574234576,6.285998094508865,11.704153004426942,-5.418154909918077,-0.41887918470181,0.0728668447291877,-0.4917460294309977
4679,52,179,2024-10-10 19:22:00+00:00,2024-10-10 22:21:00+00:00,joy,0.0001653995781904,5.6463168771586046e-05,0.00010893640941881397,6.588926477533519,11.704153004426942,-5.115226526893423,-0.239016546721401,0.0728668447291877,-0.3118833914505887
4680,55,0,2024-10-17 16:31:00+00:00,2024-10-17 16:31:00+00:00,joy,-0.0002669225981313,-3.205099147894285e-05,-0.00023487160665235717,11.39132264321098,10.818834873345354,0.5724877698656261,-0.060409291777779,-0.15397019212435842,0.09356090034657942
4681,55,1,2024-10-17 16:31:00+00:00,2024-10-17 16:32:00+00:00,joy,-0.0007382798415808,-3.205099147894285e-05,-0.0007062288501018572,11.69564694178551,10.818834873345354,0.8768120684401559,0.0821266660422293,-0.15397019212435842,0.2360968581665877
4682,55,2,2024-10-17 16:31:00+00:00,2024-10-17 16:33:00+00:00,joy,-0.0009943487151553,-3.205099147894285e-05,-0.0009622977236763571,11.815877850457854,10.818834873345354,0.9970429771124998,0.1390616455395809,-0.15397019212435842,0.2930318376639393
4683,55,3,2024-10-17 16:31:00+00:00,2024-10-17 16:34:00+00:00,joy,0.0006820107949068,-3.205099147894285e-05,0.0007140617863857429,11.485554268174097,10.818834873345354,0.6667193948287427,0.0115672213888138,-0.15397019212435842,0.16553741351317222
4684,55,4,2024-10-17 16:31:00+00:00,2024-10-17 16:35:00+00:00,joy,-0.0007787616988274,-3.205099147894285e-05,-0.0007467107073484572,11.3945247385822,10.818834873345354,0.5756898652368463,-0.0455418727610333,-0.15397019212435842,0.10842831936332512
4685,55,5,2024-10-17 16:31:00+00:00,2024-10-17 16:36:00+00:00,joy,0.0007810418911388,-3.205099147894285e-05,0.0008130928826177428,11.35012414266218,10.818834873345354,0.5312892693168259,-0.0506993223877167,-0.15397019212435842,0.10327086973664172
4686,55,6,2024-10-17 16:31:00+00:00,2024-10-17 16:37:00+00:00,joy,-2.280215708499361e-05,-3.205099147894285e-05,9.248834393949242e-06,11.10055658054527,10.818834873345354,0.2817217071999156,-0.1554900141072382,-0.15397019212435842,-0.001519821982879782
4687,55,7,2024-10-17 16:31:00+00:00,2024-10-17 16:38:00+00:00,joy,8.983748769340727e-05,-3.205099147894285e-05,0.00012188847917235011,10.755133090916752,10.818834873345354,-0.06370178242860192,-0.2898732871496413,-0.15397019212435842,-0.13590309502528286
4688,55,8,2024-10-17 16:31:00+00:00,2024-10-17 16:39:00+00:00,joy,0.0004937340779312,-3.205099147894285e-05,0.0005257850694101429,11.178025990909331,10.818834873345354,0.35919111756397726,-0.1045423830603029,-0.15397019212435842,0.049427809064055514
4689,55,9,2024-10-17 16:31:00+00:00,2024-10-17 16:40:00+00:00,joy,0.0003896179401131,-3.205099147894285e-05,0.0004216689315920428,11.268251795105655,10.818834873345354,0.44941692176030124,-0.0944404064763405,-0.15397019212435842,0.05952978564801792
4690,55,10,2024-10-17 16:31:00+00:00,2024-10-17 16:41:00+00:00,joy,0.0007350758087544,-3.205099147894285e-05,0.0007671268002333428,11.493763032705472,10.818834873345354,0.6749281593601175,0.0133262400941356,-0.15397019212435842,0.16729643221849402
4691,55,11,2024-10-17 16:31:00+00:00,2024-10-17 16:42:00+00:00,joy,0.0002294297361015,-3.205099147894285e-05,0.00026148072758044286,11.554537547288902,10.818834873345354,0.7357026739435479,0.0418299531896343,-0.15397019212435842,0.1958001453139927
