,event_id,event_fin_offset,event_time,fin_time,event_emo,actual_return,expected_return,abnormal_return,actual_volume,expected_volume,abnormal_volume
33,0,33,2023-05-02 18:02:00+00:00,2023-05-02 18:35:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
34,0,34,2023-05-02 18:02:00+00:00,2023-05-02 18:36:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
35,0,35,2023-05-02 18:02:00+00:00,2023-05-02 18:37:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
36,0,36,2023-05-02 18:02:00+00:00,2023-05-02 18:38:00+00:00,anger,-0.0005477136140387,-3.210129821426266e-05,-0.0005156123158244374,1.9459101490553128,0.0,1.9459101490553128
37,0,37,2023-05-02 18:02:00+00:00,2023-05-02 18:39:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
38,0,38,2023-05-02 18:02:00+00:00,2023-05-02 18:40:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
39,0,39,2023-05-02 18:02:00+00:00,2023-05-02 18:41:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
40,0,40,2023-05-02 18:02:00+00:00,2023-05-02 18:42:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
41,0,41,2023-05-02 18:02:00+00:00,2023-05-02 18:43:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
42,0,42,2023-05-02 18:02:00+00:00,2023-05-02 18:44:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
43,0,43,2023-05-02 18:02:00+00:00,2023-05-02 18:45:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
44,0,44,2023-05-02 18:02:00+00:00,2023-05-02 18:46:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
45,0,45,2023-05-02 18:02:00+00:00,2023-05-02 18:47:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
46,0,46,2023-05-02 18:02:00+00:00,2023-05-02 18:48:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
47,0,47,2023-05-02 18:02:00+00:00,2023-05-02 18:49:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
48,0,48,2023-05-02 18:02:00+00:00,2023-05-02 18:50:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
49,0,49,2023-05-02 18:02:00+00:00,2023-05-02 18:51:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
50,0,50,2023-05-02 18:02:00+00:00,2023-05-02 18:52:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
51,0,51,2023-05-02 18:02:00+00:00,2023-05-02 18:53:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
52,0,52,2023-05-02 18:02:00+00:00,2023-05-02 18:54:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
53,0,53,2023-05-02 18:02:00+00:00,2023-05-02 18:55:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
54,0,54,2023-05-02 18:02:00+00:00,2023-05-02 18:56:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
55,0,55,2023-05-02 18:02:00+00:00,2023-05-02 18:57:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
56,0,56,2023-05-02 18:02:00+00:00,2023-05-02 18:58:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
57,0,57,2023-05-02 18:02:00+00:00,2023-05-02 18:59:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
58,0,58,2023-05-02 18:02:00+00:00,2023-05-02 19:00:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
59,0,59,2023-05-02 18:02:00+00:00,2023-05-02 19:01:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
60,0,60,2023-05-02 18:02:00+00:00,2023-05-02 19:02:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
61,0,61,2023-05-02 18:02:00+00:00,2023-05-02 19:03:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
62,0,62,2023-05-02 18:02:00+00:00,2023-05-02 19:04:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
63,0,63,2023-05-02 18:02:00+00:00,2023-05-02 19:05:00+00:00,anger,-0.0020562074555668,-3.210129821426266e-05,-0.002024106157352537,0.0,0.0,0.0
64,0,64,2023-05-02 18:02:00+00:00,2023-05-02 19:06:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
65,0,65,2023-05-02 18:02:00+00:00,2023-05-02 19:07:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
66,0,66,2023-05-02 18:02:00+00:00,2023-05-02 19:08:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
67,0,67,2023-05-02 18:02:00+00:00,2023-05-02 19:09:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
68,0,68,2023-05-02 18:02:00+00:00,2023-05-02 19:10:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
69,0,69,2023-05-02 18:02:00+00:00,2023-05-02 19:11:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
70,0,70,2023-05-02 18:02:00+00:00,2023-05-02 19:12:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
71,0,71,2023-05-02 18:02:00+00:00,2023-05-02 19:13:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
72,0,72,2023-05-02 18:02:00+00:00,2023-05-02 19:14:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
73,0,73,2023-05-02 18:02:00+00:00,2023-05-02 19:15:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
74,0,74,2023-05-02 18:02:00+00:00,2023-05-02 19:16:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
75,0,75,2023-05-02 18:02:00+00:00,2023-05-02 19:17:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
76,0,76,2023-05-02 18:02:00+00:00,2023-05-02 19:18:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
77,0,77,2023-05-02 18:02:00+00:00,2023-05-02 19:19:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
78,0,78,2023-05-02 18:02:00+00:00,2023-05-02 19:20:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
79,0,79,2023-05-02 18:02:00+00:00,2023-05-02 19:21:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
80,0,80,2023-05-02 18:02:00+00:00,2023-05-02 19:22:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
81,0,81,2023-05-02 18:02:00+00:00,2023-05-02 19:23:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
82,0,82,2023-05-02 18:02:00+00:00,2023-05-02 19:24:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
83,0,83,2023-05-02 18:02:00+00:00,2023-05-02 19:25:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
84,0,84,2023-05-02 18:02:00+00:00,2023-05-02 19:26:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
85,0,85,2023-05-02 18:02:00+00:00,2023-05-02 19:27:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
86,0,86,2023-05-02 18:02:00+00:00,2023-05-02 19:28:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
87,0,87,2023-05-02 18:02:00+00:00,2023-05-02 19:29:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
88,0,88,2023-05-02 18:02:00+00:00,2023-05-02 19:30:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
89,0,89,2023-05-02 18:02:00+00:00,2023-05-02 19:31:00+00:00,anger,-0.0052284789847445,-3.210129821426266e-05,-0.0051963776865302375,0.0,0.0,0.0
90,0,90,2023-05-02 18:02:00+00:00,2023-05-02 19:32:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
91,0,91,2023-05-02 18:02:00+00:00,2023-05-02 19:33:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
92,0,92,2023-05-02 18:02:00+00:00,2023-05-02 19:34:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
93,0,93,2023-05-02 18:02:00+00:00,2023-05-02 19:35:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
94,0,94,2023-05-02 18:02:00+00:00,2023-05-02 19:36:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
95,0,95,2023-05-02 18:02:00+00:00,2023-05-02 19:37:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
96,0,96,2023-05-02 18:02:00+00:00,2023-05-02 19:38:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
97,0,97,2023-05-02 18:02:00+00:00,2023-05-02 19:39:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
98,0,98,2023-05-02 18:02:00+00:00,2023-05-02 19:40:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
99,0,99,2023-05-02 18:02:00+00:00,2023-05-02 19:41:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
100,0,100,2023-05-02 18:02:00+00:00,2023-05-02 19:42:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
101,0,101,2023-05-02 18:02:00+00:00,2023-05-02 19:43:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
102,0,102,2023-05-02 18:02:00+00:00,2023-05-02 19:44:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
103,0,103,2023-05-02 18:02:00+00:00,2023-05-02 19:45:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
104,0,104,2023-05-02 18:02:00+00:00,2023-05-02 19:46:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
105,0,105,2023-05-02 18:02:00+00:00,2023-05-02 19:47:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
106,0,106,2023-05-02 18:02:00+00:00,2023-05-02 19:48:00+00:00,anger,0.0,-3.210129821426266e-05,3.210129821426266e-05,0.0,0.0,0.0
